section_id,prompt_hash,text_hash,country,hdi_group,hdi_rank,hdi_value,requested_page_type,source_page_type,qid_anchor,qid_page,lang,title,pageid,url,section_index,section_index_num,heading,n_chars,sample_reason,k_target,k_available,model,ts_utc,frame,confidence,topic,evidence_spans,notes
e51b30adc3bf67c678923c5f7c82542a4eb7a688,70de78cba7da0d118fe2e7711fbd43fc2430a291,34b910a72ab937b000915882a8f6fa303dad4d8e,Denmark,top20_developed,4,,main,main,Q35,Q35,en,Denmark,76972,https://en.wikipedia.org/wiki/Denmark,0,0,__LEAD__,4357,lead,,,gpt-4o-mini,2026-01-20T20:08:03.178966,neutral,0.5,history,"[""Denmark is a Nordic country in Northern Europe."", ""Denmark began industrialising in the mid 19th century, becoming a major agricultural exporter.""]","The section provides a descriptive overview of Denmark's geography, history, and development without a clear emphasis on conflict or development."
0e59bbceb4dd023be073853f6af97bcba34c7d52,3608b3d64d2ec7b5bb2bbc4d57ce70cc25efd3b2,c552a2624b3ea691a89b87ca244d4edaaaa0fbfb,Denmark,top20_developed,4,,main,main,Q35,Q35,en,Denmark,76972,https://en.wikipedia.org/wiki/Denmark,11,11,Government services and politics,20070,nonlead_upto_k=3,3.0,43.0,gpt-4o-mini,2026-01-20T20:08:06.628282,neutral,0.7,governance,"[""Politics in Denmark operate under a framework laid out in the Constitution of Denmark."", ""Denmark is a representative democracy with universal suffrage.""]",The section primarily describes the political system and governance structure without a clear emphasis on conflict or development.
78a541d02c38d8300afcdf688a8cc1296a8821e9,af9f3e3d33465d6c520712c2f5502ab94382168b,b4a2fa446fd2208d24acb9bf62ef5c966f0a6a7f,Denmark,top20_developed,4,,main,main,Q35,Q35,en,Denmark,76972,https://en.wikipedia.org/wiki/Denmark,34,34,Culture,26633,nonlead_upto_k=3,3.0,43.0,gpt-4o-mini,2026-01-20T20:08:10.198817,neutral,0.6,other,"[""Denmark shares strong cultural and historic ties with its Scandinavian neighbours Sweden and Norway."", ""Denmark is usually considered a progressive country, which has adopted legislation and policies to support women's rights.""]","The section provides a broad overview of Danish culture, history, and achievements without a clear emphasis on conflict or development."
79debebdd12c9a854ade1e8d8b2139ccf842fad4,58109b9fd0b8f35366f85e2ec22634859d0beb3a,97f7e9950aec789bca8a7f81bbea1bbd167e8196,Denmark,top20_developed,4,,main,main,Q35,Q35,en,Denmark,76972,https://en.wikipedia.org/wiki/Denmark,36,36,Media,2989,nonlead_upto_k=3,3.0,43.0,gpt-4o-mini,2026-01-20T20:08:14.493221,neutral,0.9,other,"[""Danish cinema dates back to 1897 and since the 1980s has maintained a steady stream of productions due largely to funding by the state-supported Danish"", ""Modern Danish mass media and news programming are dominated by a few large corporations.""]",The section primarily describes the history and characteristics of Danish cinema and media without a clear emphasis on conflict or development.
3ed23c2e10371b0285aede19dd4f84c2a7e69537,7eb8e19bd76f210ca8570de482f7d34f3fb14abd,0af692e4b19cbad46ec0a3b86027a355895928e5,Denmark,top20_developed,4,,main,main,Q35,Q35,es,Dinamarca,3883,https://es.wikipedia.org/wiki/Dinamarca,0,0,__LEAD__,3003,lead,,,gpt-4o-mini,2026-01-20T20:08:18.731723,development,0.9,economy,"[""Dinamarca centró su economía en la actividad agrícola, gracias a sus granjas, a la explotación pesquera y a la industria naval."", ""los daneses han impulsado la industrialización de su país y han favorecido el establecimiento de un modelo de estado de bienestar.""]",El texto enfatiza el desarrollo económico y social de Dinamarca.
5ba4f54f0ffdbd60ffe0b080d05640ff0b3d72df,c8647997191d2c95fbe390b60a88f36d71e7eb09,9901ddbb605ed4d903e2dfdeb8aa9aa475125014,Denmark,top20_developed,4,,main,main,Q35,Q35,es,Dinamarca,3883,https://es.wikipedia.org/wiki/Dinamarca,17,17,Economía,8730,nonlead_upto_k=3,3.0,38.0,gpt-4o-mini,2026-01-20T20:08:22.152353,development,0.9,economy,"[""Dinamarca posee una economía de mercado y unos estándares de vida por encima del promedio europeo."", ""Dinamarca es el país de la Unión Europea con mayor porcentaje de producción de electricidad mediante energía eólica.""]",El texto enfatiza el crecimiento económico y las características positivas del mercado laboral.
5d4c824742bbba34ce12741e452bd8153569c5c8,b8fb382df4d5180ea81cfebda68c8506526c3d5f,0b4d32432c55aabe1f449750490f850b12fc3710,Denmark,top20_developed,4,,main,main,Q35,Q35,es,Dinamarca,3883,https://es.wikipedia.org/wiki/Dinamarca,23,23,Universidad,1641,nonlead_upto_k=3,3.0,38.0,gpt-4o-mini,2026-01-20T20:08:25.289260,development,0.9,governance,"[""La educación es gratuita, por lo que muchos daneses tienen acceso a una educación superior."", ""La mayoría de ellos son instituciones financiadas y controladas por el Estado.""]",El texto enfatiza el acceso a la educación y el apoyo estatal.
e2c812c88bf2e0ecf7f5b45cbd3b42cd81cfb3aa,7f33a095d39d56153f90848775f33b401ea8221a,a679f833b3662edb28d706cc02f2343fca537ca0,Denmark,top20_developed,4,,main,main,Q35,Q35,es,Dinamarca,3883,https://es.wikipedia.org/wiki/Dinamarca,28,28,Juventud,1803,nonlead_upto_k=3,3.0,38.0,gpt-4o-mini,2026-01-20T20:08:28.106782,development,0.9,other,"[""La cultura de la independencia temprana es parte de la educación que reciben los niños."", ""El Estado danés ofrece ayudas económicas para asegurarles independencia económica de los padres.""]",El texto enfatiza el desarrollo y la independencia de los jóvenes en Dinamarca.
665219ec69236f5b199aa5c68efae5472127262b,b7ff301173c1aaa173fba2e11d688849561a16bd,d53c7c9778c90b622bd4ce40e808046b98274bdc,Denmark,top20_developed,4,,main,main,Q35,Q35,fr,Danemark (pays constitutif),6870226,https://fr.wikipedia.org/wiki/Danemark_(pays_constitutif),0,0,__LEAD__,202,lead,,,gpt-4o-mini,2026-01-20T20:08:30.844123,neutral,0.5,other,"[""Le Danemark , aussi appelé « Danemark métropolitain »"", ""l'un des trois pays constitutifs du royaume de Danemark""]",brief
0be16965d49f0ac620e744b53242b9ca5d51fd24,422348c2e40ba553630e27c357dd9d3dba51dee4,8aa30eb0f41882652ab905bc433c90b546f22602,Denmark,top20_developed,4,,main,main,Q35,Q35,fr,Danemark (pays constitutif),6870226,https://fr.wikipedia.org/wiki/Danemark_(pays_constitutif),1,1,Description,423,nonlead_upto_k=3,3.0,1.0,gpt-4o-mini,2026-01-20T20:08:33.076080,neutral,0.6,other,"[""La péninsule du Jutland forme sa plus grosse partie territoriale."", ""Il s'agit du seul pays constitutif du royaume membre de l’ Union européenne.""]",Le texte est principalement descriptif sans emphase claire sur le conflit ou le développement.
debcbe5ec989dd04fe162011b4a295cb0277d0e7,2d08781316d55ddc31d67948b00a4c8a3bc99e84,c7984687686b7ceb7b2a79bf96009546f8f6d263,Denmark,top20_developed,4,,main,main,Q35,Q35,ru,Дания,184,https://ru.wikipedia.org/wiki/%D0%94%D0%B0%D0%BD%D0%B8%D1%8F,0,0,__LEAD__,1620,lead,,,gpt-4o-mini,2026-01-20T20:08:43.898685,neutral,0.6,other,"[""Дания — самая южная из скандинавских стран; расположена к юго-западу от Швеции и к югу от Норвегии."", ""Страна — также член Евросоюза с 1973 года, но до сих пор не входит в Еврозону.""]",описательный текст о географии и политическом устройстве Дании
d3b0a99068805dd7c526bb8455e5d1598ea0347a,2c3698729f9853a7a228023a5eb95396140839bf,97410d02c2c28ea759147dd3441b50c16f1e9ec3,Denmark,top20_developed,4,,main,main,Q35,Q35,ru,Дания,184,https://ru.wikipedia.org/wiki/%D0%94%D0%B0%D0%BD%D0%B8%D1%8F,19,19,Судебная система,1255,nonlead_upto_k=3,3.0,36.0,gpt-4o-mini,2026-01-20T20:08:50.057603,neutral,0.6,governance,"[""Судебная система включает Верховный суд ... и местные суды бюреты ..."", ""Высшее звено судебной системы — Верховный суд (Копенгаген), учреждённый ещё в 1661 году.""]",описательный характер текста о судебной системе
e5438bbde21d17d02841a0de784cef322044a45f,9c92ae4f406b8d7b6b19b0e72cb6a21648c82df4,6009a5038ac1101660a4a2f8e3a218d8971f5332,Denmark,top20_developed,4,,main,main,Q35,Q35,ru,Дания,184,https://ru.wikipedia.org/wiki/%D0%94%D0%B0%D0%BD%D0%B8%D1%8F,38,38,Образование,1400,nonlead_upto_k=3,3.0,36.0,gpt-4o-mini,2026-01-20T20:08:53.259472,development,0.9,other,"[""расходы на образование составили 14,8 % всего бюджета Дании"", ""Действующая система образования установлена Законом об образовании 2003 года""]",освещает систему образования и её развитие
84234876eae77794b6f88f5d3b70401834f6ea2c,0524f393b987c8f729a7a94681a3aa161f1396bb,3dc06a14ca580b0178796bcbc76f7e523f478a9e,Denmark,top20_developed,4,,main,main,Q35,Q35,ru,Дания,184,https://ru.wikipedia.org/wiki/%D0%94%D0%B0%D0%BD%D0%B8%D1%8F,40,40,Достопримечательности,1000,nonlead_upto_k=3,3.0,36.0,gpt-4o-mini,2026-01-20T20:08:56.171732,neutral,0.9,history,"[""От эпохи викингов остались памятники — крепости Треллеборг, Аггерсборг, Фюркат и Линнхольм-Хойе."", ""Всемирно известна также статуя Русалочки в порту Копенгагена.""]",описательный текст о достопримечательностях и архитектуре
62d2ff5e84dd7cbc502a2e26a013192456e3252a,115c84bd1e20df42d76c1e1ceb62812b8b4f9055,a8e73b5ab129c1baec1a07879bf7b89688e2063c,Denmark,top20_developed,4,,politics,politics,Q1048091,Q1048091,en,Politics of Denmark,25187361,https://en.wikipedia.org/wiki/Politics_of_Denmark,0,0,__LEAD__,2662,lead,,,gpt-4o-mini,2026-01-20T20:08:59.751193,neutral,0.9,governance,"[""The politics of Denmark take place within the framework of a parliamentary representative democracy."", ""Denmark has a multi-party system, with two large parties, and several other small but significant parties.""]",The section primarily describes the political structure and characteristics of Denmark without a clear emphasis on conflict or development.
093f4bffd98cb8d69cc294a47bd3a4159ff28bf5,59ed442f9bcbef8203d9b20d2d422ab9c78e3ce7,e44006f78477592f8d5092f43f367c42738ec38a,Denmark,top20_developed,4,,politics,politics,Q1048091,Q1048091,en,Politics of Denmark,25187361,https://en.wikipedia.org/wiki/Politics_of_Denmark,2,2,Political parties,2735,nonlead_upto_k=4,4.0,19.0,gpt-4o-mini,2026-01-20T20:09:03.012234,neutral,0.7,governance,"[""Denmark has a multi-party system."", ""The four oldest, and in history most influential, parties are the Conservative People's Party, the Social Democrats, Venstre and the Social Liberal Party.""]",The section primarily describes the political party system in Denmark without a clear emphasis on conflict or development.
716ab15199596abd5c8ca818addfec1361e6fe65,1df5141eded5d94967a72fef249ce39e30377a4b,47475a274f699f2c0c3c146c72be8bfce81de2db,Denmark,top20_developed,4,,politics,politics,Q1048091,Q1048091,en,Politics of Denmark,25187361,https://en.wikipedia.org/wiki/Politics_of_Denmark,7,7,Government departments,1301,nonlead_upto_k=4,4.0,19.0,gpt-4o-mini,2026-01-20T20:09:06.510046,neutral,0.8,governance,"[""The Danish executive consists of a number of government departments known as Ministries."", ""A department acts as the secretariat to the Minister.""]",The section primarily describes the structure and functions of government departments without emphasizing conflict or development.
35cf7c0c30a566120647c4b1b9131714c0755f4c,85fe2299ae62ef2d739155aaf78e0c0b598e30c4,bb1c2b18fbdbe7a0531c054c999878a05558e04b,Denmark,top20_developed,4,,politics,politics,Q1048091,Q1048091,en,Politics of Denmark,25187361,https://en.wikipedia.org/wiki/Politics_of_Denmark,8,8,List of ministers,2672,nonlead_upto_k=4,4.0,19.0,gpt-4o-mini,2026-01-20T20:09:09.131274,neutral,0.8,governance,"[""the executive (the Cabinet) is accountable to the parliament (the Folketing)"", ""Danish laws are born of extensive negotiations and compromise""]",The section primarily describes the structure and functioning of the Danish government without emphasizing conflict or development.
1142b030cef3ed3a8d6201fba53e914f7fdef34c,c4203764fc53240f010610be0a2cb1223fce2dd7,1278050f3f3992c988e1f1c64888749153ebfc9d,Denmark,top20_developed,4,,politics,politics,Q1048091,Q1048091,en,Politics of Denmark,25187361,https://en.wikipedia.org/wiki/Politics_of_Denmark,14,14,Proportional representation and elections,5639,nonlead_upto_k=4,4.0,19.0,gpt-4o-mini,2026-01-20T20:09:11.637550,neutral,0.7,governance,"[""Denmark uses a system of proportional representation for both national, local, and European Parliament elections."", ""Voter turnout in general elections normally lies above 85%, but has been decreasing over time.""]",The section primarily describes the electoral system and recent election outcomes without a clear emphasis on conflict or development.
9433d8c703e552c647b6499dd0045eeffb13ce9c,bfe3c260587d5697cfe4a6da1a5cf62ff4b3b5f4,5d73e88ba1494c5b6243c7992f3d1b2537edc26a,Denmark,top20_developed,4,,politics,politics,Q1048091,Q1048091,es,Política de Dinamarca,127459,https://es.wikipedia.org/wiki/Pol%C3%ADtica_de_Dinamarca,0,0,__LEAD__,2109,lead,,,gpt-4o-mini,2026-01-20T20:09:15.034002,neutral,0.8,governance,"[""Dinamarca es una monarquía constitucional con una lista de monarcas que se ha mantenido de forma continua por un periodo de más de 1000 años."", ""Las elecciones se celebran con mínimo cada cuatro años aunque el primer ministro tiene la potestad de convocar elecciones anticipadas.""]",El texto describe la estructura política y electoral de Dinamarca sin un énfasis claro en conflicto o desarrollo.
edef784c98af2382f748b015d7f35d06f3c7285e,4027b8dd73b35a0a81d77a404ca534816d275f33,c6c0f2d5b3269016ffe138d3456a93401f5c1613,Denmark,top20_developed,4,,politics,politics,Q1048091,Q1048091,es,Política de Dinamarca,127459,https://es.wikipedia.org/wiki/Pol%C3%ADtica_de_Dinamarca,1,1,Condiciones políticas,530,nonlead_upto_k=4,4.0,1.0,gpt-4o-mini,2026-01-20T20:09:18.524837,neutral,0.8,governance,"[""La vida política en Dinamarca es ordenada y democrática."", ""Los cambios políticos se producen de forma gradual a través de un proceso consensuado.""]",La sección describe el sistema político sin énfasis en conflicto o desarrollo.
c54871a348fa6498a543a7e992c68dee841db144,a29171636939b0afc88ccc449c9977cbe70ebefb,03dd0c72ddf0bc7ff4f3fbc62d3da0721f4b8958,Denmark,top20_developed,4,,politics,politics,Q1048091,Q1048091,fr,Politique au Danemark,1265544,https://fr.wikipedia.org/wiki/Politique_au_Danemark,0,0,__LEAD__,464,lead,,,gpt-4o-mini,2026-01-20T20:09:21.281684,neutral,0.8,governance,"[""La politique au Danemark prend la forme d'une monarchie constitutionnelle à régime parlementaire."", ""Ce régime politique est marqué par un parlement monocaméral fort.""]",description of the political system
b6d0f7ae6d424360b6ac4f5d4f0430cd66c5ec89,f5b4d286b14a0f40d8efbb6dea10de0d62ac86c3,f2f2e00ef2df169be7ef6b044730600a11777253,Denmark,top20_developed,4,,politics,politics,Q1048091,Q1048091,fr,Politique au Danemark,1265544,https://fr.wikipedia.org/wiki/Politique_au_Danemark,1,1,Historique,4370,nonlead_upto_k=4,4.0,1.0,gpt-4o-mini,2026-01-20T20:09:24.032434,neutral,0.6,governance,"[""Le Danemark est une monarchie constitutionnelle depuis 1849."", ""Le pouvoir exécutif est exercé par les ministres du cabinet, avec à sa tête le Premier ministre.""]",Le texte est principalement descriptif sur le système politique danois.
d80ed578f35e7084d794dc093ec8a28c49da994b,14804911624e578800ab7bf1093562f030c9ea4e,f945838b9149afb58ce94e398a7f7c604776079a,Denmark,top20_developed,4,,politics,politics,Q1048091,Q1048091,ru,Государственный строй Дании,157307,https://ru.wikipedia.org/wiki/%D0%93%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9_%D1%81%D1%82%D1%80%D0%BE%D0%B9_%D0%94%D0%B0%D0%BD%D0%B8%D0%B8,0,0,__LEAD__,186,lead,,,gpt-4o-mini,2026-01-20T20:09:26.629422,neutral,0.9,governance,"[""Государственное устройство Дании — политическая система Дании"", ""действующая на принципах парламентаризма, представительной демократии и конституционной монархии""]",описательный характер текста
a6176a6213ef01c218e52c1d86702d971294f6f3,ff41c7cf1b92ad570dd8d1713e44e240d5d294e3,16b6ca386136b737a88e9e8453e7bcfb9a816d93,Denmark,top20_developed,4,,politics,politics,Q1048091,Q1048091,ru,Государственный строй Дании,157307,https://ru.wikipedia.org/wiki/%D0%93%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9_%D1%81%D1%82%D1%80%D0%BE%D0%B9_%D0%94%D0%B0%D0%BD%D0%B8%D0%B8,1,1,Глава государства,613,nonlead_upto_k=4,4.0,4.0,gpt-4o-mini,2026-01-20T20:09:28.835744,neutral,0.7,governance,"[""Согласно Конституции и конституционным законам глава государства — король ( королева )."", ""Король (королева) осуществляет верховную власть через назначаемое правительство.""]",описательный характер текста
565746fa05ade2d9a6059e66980a908fe9eb75ab,45218d9c72ebb9f975395823e27d9bc3e7d944ce,cf33947ba228fcb02b64e7be32068f262604910a,Denmark,top20_developed,4,,politics,politics,Q1048091,Q1048091,ru,Государственный строй Дании,157307,https://ru.wikipedia.org/wiki/%D0%93%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9_%D1%81%D1%82%D1%80%D0%BE%D0%B9_%D0%94%D0%B0%D0%BD%D0%B8%D0%B8,2,2,Парламент,1410,nonlead_upto_k=4,4.0,4.0,gpt-4o-mini,2026-01-20T20:09:31.415316,neutral,0.9,governance,"[""Избирательным правом обладают граждане Дании — мужчины и женщины, достигшие 18 лет."", ""Высший орган законодательной власти — однопалатный парламент Дании (фолькетинг), избираемый гражданами страны на 4 года.""]",описательный характер текста о парламенте и избирательном праве
55a7bb5c480d69e1c93f5b94b31e300c6c4a4dce,2f6484af6c40f70b817dae71eb241615d4c0582f,697f6fea35e3ad98befd5d3fcfc547a636f5a3e8,Denmark,top20_developed,4,,politics,politics,Q1048091,Q1048091,ru,Государственный строй Дании,157307,https://ru.wikipedia.org/wiki/%D0%93%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9_%D1%81%D1%82%D1%80%D0%BE%D0%B9_%D0%94%D0%B0%D0%BD%D0%B8%D0%B8,3,3,Исполнительная власть,2054,nonlead_upto_k=4,4.0,4.0,gpt-4o-mini,2026-01-20T20:09:34.730463,neutral,0.9,governance,"[""Исполнительная власть в Дании принадлежит Правительству Дании, возглавляемому Премьер-министром."", ""Правительство ответственно перед Парламентом.""]",описательный характер текста
d92ff282cadc27829effbb8903ee771efb7e0bb1,46b02e649166aa7e6a21d23e6ae739732fd3dccf,aff597f6d1d4bc1640125cff5ce4d7c1ecb00688,Denmark,top20_developed,4,,politics,politics,Q1048091,Q1048091,ru,Государственный строй Дании,157307,https://ru.wikipedia.org/wiki/%D0%93%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9_%D1%81%D1%82%D1%80%D0%BE%D0%B9_%D0%94%D0%B0%D0%BD%D0%B8%D0%B8,4,4,Судебная система,953,nonlead_upto_k=4,4.0,4.0,gpt-4o-mini,2026-01-20T20:09:37.201229,neutral,0.8,governance,"[""Судебная система Дании включает: 1) окружные суды; 2) суды земель; 3) Суд по морским и торговым делам в Копенгагене; 4) Верховный суд; 5) Особый ревизионный"", ""Судьи в Дании назначаются королём (королевой) и являются полностью независимыми от Правительства и Парламента.""]",описательный характер текста
ce9b4324bb27eb648b2d9b62b8990ca5ec310cda,005366ad3f3bb7ce75b80289dc8d83104ebdc55e,5d7ba25ac9ea6415d709f346afec391908b68520,Djibouti,bottom20_developing,175,,economy,economy,Q1000084,Q1000084,en,Economy of Djibouti,8045,https://en.wikipedia.org/wiki/Economy_of_Djibouti,0,0,__LEAD__,1757,lead,,,gpt-4o-mini,2026-01-20T20:09:39.352143,development,0.8,economy,"[""Djibouti has seen significant improvement in macroeconomic stability, with its annual gross domestic product improving at an average of over 3 percent since 2003."", ""This comes after a decade of negative or low growth and is attributed to fiscal adjustment aimed at improving public financing.""]","The section emphasizes economic growth and improvements, despite challenges."
143060101b05ea29fefa4f99ac0b5f09d681d5a7,62eee223643b4b54370c900cd56f11f8395a8a2b,5711457868aa22f53189a5e8ece5a850e6c7f0c6,Djibouti,bottom20_developing,175,,economy,economy,Q1000084,Q1000084,en,Economy of Djibouti,8045,https://en.wikipedia.org/wiki/Economy_of_Djibouti,3,3,Regional situation,2808,nonlead_upto_k=3,3.0,11.0,gpt-4o-mini,2026-01-20T20:09:42.787757,neutral,0.6,economy,"[""Djibouti earns transit taxes and harbour fees from this trade, these form the bulk of government revenue."", ""Chinese influence in Djibouti, particularly through its military base and financial debt, has been criticized in recent years.""]",The section provides a mix of economic activities and geopolitical context without a clear dominant emphasis.
e1fb7e65fb101a02e964724b756fb2c57d5160d7,b9e7f9a0ace026a9405ac7b8906738581a4a93d0,5eea0047f64ddaf58b5342e6fc409e9156dd4a47,Djibouti,bottom20_developing,175,,economy,economy,Q1000084,Q1000084,en,Economy of Djibouti,8045,https://en.wikipedia.org/wiki/Economy_of_Djibouti,6,6,Investment climate,6623,nonlead_upto_k=3,3.0,11.0,gpt-4o-mini,2026-01-20T20:09:45.835673,development,0.8,economy,"[""President Ismail Omar Guellehh first elected in 1999, has named privatization, economic reform, and increased foreign investment as top priorities for his government."", ""Djibouti's assets include a strategic geographic location, an open trade regime, a stable currency, substantial tax breaks and other incentives.""]","The section emphasizes economic reforms and investment opportunities, indicating a focus on development."
73d84d93f1e3c29ae09949d17eb5ec2cff49bd6a,c39b111831332ddd389ab52745a43f408d78110f,1d42adaf082e59233f0b2e238de82145f7b17356,Djibouti,bottom20_developing,175,,economy,economy,Q1000084,Q1000084,en,Economy of Djibouti,8045,https://en.wikipedia.org/wiki/Economy_of_Djibouti,7,7,Background,2207,nonlead_upto_k=3,3.0,11.0,gpt-4o-mini,2026-01-20T20:09:48.967236,neutral,0.6,economy,"[""Djibouti's economy is based on service activities connected with the country's strategic location and status as a free trade zone."", ""An unemployment rate of 60 percent continues to be a major problem.""]",The section provides a mixed overview of economic conditions without a clear emphasis on conflict or development.
b36f25027fd8f44481b596996e9026828563a02e,09b81adf7557ec5034dfb356cace1a77ebfe9bee,8675323ec41f61a87228a764baf75f7b5ee52d16,Djibouti,bottom20_developing,175,,economy,economy,Q1000084,Q1000084,es,Economía de Yibuti,726473,https://es.wikipedia.org/wiki/Econom%C3%ADa_de_Yibuti,0,0,__LEAD__,1952,lead,,,gpt-4o-mini,2026-01-20T20:09:51.773139,neutral,0.5,economy,"[""La economía de Yibuti está basada principalmente en servicios relacionados con la localización estratégica del país."", ""Yibuti es considerada una zona de libre comercio en el noreste de África y un importante centro regional de suministro de petróleo.""]",El texto presenta información descriptiva sobre la economía sin un énfasis claro en conflicto o desarrollo.
2818692b7e92d54a9ba6b14d1ab068837e1aca05,4a7540d429e4583830a5873bbab2d4ab24899c36,5478c3fa0ac53121df97f769635e56844b4a36fa,Djibouti,bottom20_developing,175,,economy,economy,Q1000084,Q1000084,fr,Économie de Djibouti,375509,https://fr.wikipedia.org/wiki/%C3%89conomie_de_Djibouti,0,0,__LEAD__,864,lead,,,gpt-4o-mini,2026-01-20T20:09:55.807100,conflict,0.8,economy,"[""la bonne position géostratégique du pays avec son ouverture sur le détroit de Bab-el-Mandeb mais aussi des conflits armés"", ""la plus importante base militaire française au monde avec près de 3 000 soldats""]",Le texte met l'accent sur les conflits régionaux et leur impact sur l'économie.
1291e203808a5e0985685bf195aac1e279191d0b,aa2bdc82a5f7a73196f2fcb4425a3ea874c885c1,a16d6ad7c636bc206b5c6f731b277c294408e3df,Djibouti,bottom20_developing,175,,economy,economy,Q1000084,Q1000084,fr,Économie de Djibouti,375509,https://fr.wikipedia.org/wiki/%C3%89conomie_de_Djibouti,1,1,Activités portuaires,1989,nonlead_upto_k=3,3.0,3.0,gpt-4o-mini,2026-01-20T20:09:59.245183,development,0.9,economy,"[""La croissance du port de Djibouti a aussi été permise par d'importants investissements provenant des Émirats arabes unis."", ""Le gouvernement djiboutien cherche à en faire la plaque tournante pour les dix-neuf pays du marché commun de l'Afrique orientale et australe.""]",Le texte met l'accent sur le développement économique et les investissements dans les infrastructures portuaires.
a9b515d4499c53f90952372b7eb965fa470ba3e5,2975cc0c903d48ccac2aec10bc9b3692e999564c,8e002b12183cd783c7289e85690fb690e15068bc,Djibouti,bottom20_developing,175,,economy,economy,Q1000084,Q1000084,fr,Économie de Djibouti,375509,https://fr.wikipedia.org/wiki/%C3%89conomie_de_Djibouti,2,2,Autres ressources,1314,nonlead_upto_k=3,3.0,3.0,gpt-4o-mini,2026-01-20T20:10:02.717217,neutral,0.5,economy,"[""Le gouvernement Djiboutien recherche cependant à développer le tourisme, pour obtenir des devises, et développer l'économie."", ""Le pays est aussi proche de pays en conflits, comme la guerre civile qui sévit en Somalie.""]",Le texte présente des informations sur le développement économique et des mentions de conflits sans dominance claire.
1a833d31e547b964ce318535a663b91bb999202a,bb112041a8e0c6445ed88c00d07482e20dc91af4,99a372e2f763ff6dda57a197affc88810bd8e2a0,Djibouti,bottom20_developing,175,,economy,economy,Q1000084,Q1000084,fr,Économie de Djibouti,375509,https://fr.wikipedia.org/wiki/%C3%89conomie_de_Djibouti,3,3,Partenaires financiers,722,nonlead_upto_k=3,3.0,3.0,gpt-4o-mini,2026-01-20T20:10:06.572253,development,0.9,economy,"[""Le développement de ces activités économiques est confronté pour l'instant à un manque de sources d'énergie."", ""la Chine s'intéresse au pays.""]",Le texte met l'accent sur le développement économique et les partenariats commerciaux.
f65dcacb5f5435890edd2881bf8d8ed01dc2b3bf,672e25cc6218c432174cf130734cb2940ba0bea1,fe7f054a318b8090c39c8dc706ae26f3120e6fe4,Djibouti,bottom20_developing,175,,economy,economy,Q1000084,Q1000084,ru,Экономика Джибути,643102,https://ru.wikipedia.org/wiki/%D0%AD%D0%BA%D0%BE%D0%BD%D0%BE%D0%BC%D0%B8%D0%BA%D0%B0_%D0%94%D0%B6%D0%B8%D0%B1%D1%83%D1%82%D0%B8,0,0,__LEAD__,233,lead,,,gpt-4o-mini,2026-01-20T20:10:09.388963,development,0.9,economy,"[""Экономика ориентирована прежде всего на сферу портовых, банковских и транспортных услуг."", ""Заметное развитие в последние годы получили туризм и телекоммуникации.""]",The section emphasizes economic growth and development in specific sectors.
0da71e41f4ecf4779d6677bbd832ae8ae29eb7da,f5170ff140c908c7bf3138e90c197e56308cfe87,8803a6feb2e0b6713fbbe845b8033bc91c1ba9a9,Djibouti,bottom20_developing,175,,economy,economy,Q1000084,Q1000084,ru,Экономика Джибути,643102,https://ru.wikipedia.org/wiki/%D0%AD%D0%BA%D0%BE%D0%BD%D0%BE%D0%BC%D0%B8%D0%BA%D0%B0_%D0%94%D0%B6%D0%B8%D0%B1%D1%83%D1%82%D0%B8,1,1,Сельское хозяйство,817,nonlead_upto_k=3,3.0,4.0,gpt-4o-mini,2026-01-20T20:10:12.384744,neutral,0.6,economy,"[""Сельское хозяйство дает 2,8 % ВВП."", ""Земледелие практически отсутствует.""]",Секция описывает состояние сельского хозяйства без явного акцента на конфликт или развитие.
5240123c090611ef54b5629d64db67e70c5cd3e5,36437cd7e1364cc815bf6ecd8f419e88120b794e,d160e681fac84a14497a7b33b6bbbad50900d481,Djibouti,bottom20_developing,175,,economy,economy,Q1000084,Q1000084,ru,Экономика Джибути,643102,https://ru.wikipedia.org/wiki/%D0%AD%D0%BA%D0%BE%D0%BD%D0%BE%D0%BC%D0%B8%D0%BA%D0%B0_%D0%94%D0%B6%D0%B8%D0%B1%D1%83%D1%82%D0%B8,2,2,Промышленность,471,nonlead_upto_k=3,3.0,4.0,gpt-4o-mini,2026-01-20T20:10:15.195078,development,0.9,economy,"[""Строится ряд крупных предприятий, в том числе нефтеперегонный и цементный заводы."", ""Государственный сектор включает в себя электростанции, нефтяную компанию, транспорт (частично) и связь.""]",The section emphasizes industrial development and the establishment of new enterprises.
